City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
461,Nikolayevskaya,RU,47.6139,41.5023,35.2,88,100,14.63,overcast clouds
462,Pringsewu,ID,-5.3582,104.9744,72.52,94,100,1.48,overcast clouds
463,Buala,SB,-8.145,159.5921,80.67,83,100,11.88,light rain
464,Japura,ID,-0.3167,102.35,73.18,95,100,1.86,overcast clouds
465,Oistins,BB,13.0667,-59.5333,82.4,65,20,16.11,few clouds
466,Jining,CN,35.405,116.5814,36.95,72,7,4.5,clear sky
467,Saint-Honore,CA,48.5334,-71.0824,9.0,85,100,11.5,overcast clouds
468,Campbell River,CA,50.0163,-125.2446,39.99,100,90,5.75,overcast clouds
469,Luderitz,NA,-26.6481,15.1594,72.23,41,0,27.31,clear sky
470,Lazaro Cardenas,MX,17.9583,-102.2,83.28,57,100,8.75,overcast clouds
471,Port Lincoln,AU,-34.7333,135.8667,62.4,71,100,13.22,overcast clouds
472,Praia Da Vitoria,PT,38.7333,-27.0667,59.0,72,20,7.11,few clouds
473,Bodden Town,KY,19.2833,-81.25,79.0,61,40,14.97,scattered clouds
474,Sinop,TR,41.7711,34.8709,34.27,77,99,10.11,overcast clouds
475,Tabuk,PH,17.4189,121.4443,63.66,89,88,7.07,overcast clouds
476,Trairi,BR,-3.2778,-39.2689,82.31,72,100,12.48,overcast clouds
477,Eyl,SO,7.9803,49.8164,72.9,77,0,11.88,clear sky
478,Saltpond,GH,5.2091,-1.0606,79.83,81,99,6.93,light rain
479,Comodoro Rivadavia,AR,-45.8667,-67.5,62.6,42,40,13.8,scattered clouds
480,Shirgaon,IN,19.7,72.7,70.5,48,74,6.44,broken clouds
481,Miraflores,MX,19.2167,-98.8083,69.8,32,75,4.61,broken clouds
482,Itarema,BR,-2.9248,-39.9167,82.38,71,100,16.08,moderate rain
483,Saint-Francois,FR,46.4154,3.9054,48.2,76,20,10.36,few clouds
484,Rocha,UY,-34.4833,-54.3333,81.19,47,31,8.16,scattered clouds
485,Ostersund,SE,63.1792,14.6357,-4.0,84,39,1.03,scattered clouds
486,Chibuto,MZ,-24.6867,33.5306,74.53,95,0,3.33,clear sky
487,Namatanai,PG,-3.6667,152.4333,81.34,82,83,10.92,light rain
488,Karratha,AU,-20.7377,116.8463,81.57,75,25,2.71,light rain
489,Gizo,SB,-8.103,156.8419,82.44,78,97,12.24,moderate rain
490,Shaoxing,CN,30.011,120.5715,37.0,75,0,2.24,clear sky
491,Vao,NC,-22.6667,167.4833,75.79,79,99,22.06,overcast clouds
492,Sechura,PE,-5.5569,-80.8222,82.69,55,1,15.66,clear sky
493,Wanxian,CN,30.8039,108.3897,49.14,63,83,1.99,broken clouds
494,Lasa,IT,46.6166,10.7002,33.01,74,0,2.3,light snow
495,Kamaishi,JP,39.2667,141.8833,27.01,87,44,27.74,scattered clouds
496,Sile,TR,41.1754,29.6133,46.99,66,0,9.22,clear sky
497,Stettler,CA,52.3168,-112.7186,8.6,100,63,4.61,broken clouds
498,Mackenzie,CA,55.2999,-123.1698,-0.4,71,90,5.75,light snow
499,Camacha,PT,33.0833,-16.3333,62.6,82,75,12.66,broken clouds
500,Zhigansk,RU,66.7697,123.3711,-45.85,76,76,10.56,broken clouds
501,Odienne,CI,9.51,-7.5692,79.47,16,86,3.42,overcast clouds
502,Hohhot,CN,40.8106,111.6522,6.8,72,0,6.71,clear sky
503,Latung,PH,5.5,120.8833,81.32,77,94,9.6,overcast clouds
504,Port Macquarie,AU,-31.4333,152.9167,71.6,94,90,3.44,overcast clouds
505,Lingyuan,CN,41.24,119.4011,11.59,87,0,3.89,clear sky
506,Bilma,NE,18.6853,12.9164,64.9,25,38,6.4,scattered clouds
507,Kouqian,CN,43.6391,126.4578,1.17,92,100,5.1,light snow
508,Oliveira Dos Brejinhos,BR,-12.3169,-42.8961,86.67,35,77,3.96,broken clouds
509,Westport,US,41.1415,-73.3579,24.01,42,1,23.02,clear sky
510,Hutang,CN,31.5333,119.4833,32.0,93,1,2.71,clear sky
511,Alpine,US,32.835,-116.7664,59.0,58,75,12.66,broken clouds
512,Artigas,UY,-30.4,-56.4667,89.02,48,74,7.34,light rain
513,Bardiyah,LY,31.7561,25.0865,59.65,61,78,20.13,broken clouds
514,Anderson,US,34.5334,-82.6499,51.01,31,1,3.44,clear sky
515,Sur,OM,22.5667,59.5289,64.6,56,0,7.81,clear sky
516,Meulaboh,ID,4.1363,96.1285,74.66,86,100,6.24,overcast clouds
517,Acarau,BR,-2.8856,-40.12,82.89,70,100,17.36,moderate rain
518,Sioux Lookout,CA,50.1001,-91.917,12.2,67,20,4.61,few clouds
519,Atar,MR,20.5169,-13.0499,73.63,19,0,8.79,clear sky
520,Wilmington Island,US,32.0036,-80.9737,55.4,33,1,3.44,clear sky
521,Krivosheino,RU,57.3431,83.9261,-11.74,88,74,9.98,broken clouds
522,Morant Bay,JM,17.8815,-76.4093,87.8,51,20,3.44,few clouds
523,Kavaratti,IN,10.5669,72.642,80.37,69,0,7.67,clear sky
524,Stawell,AU,-37.05,142.7667,56.82,90,12,6.53,few clouds
525,Manaure,CO,11.7751,-72.4445,85.98,48,46,14.5,scattered clouds
526,San Cristobal,VE,7.7669,-72.225,86.0,58,40,11.5,scattered clouds
527,Muroto,JP,33.2833,134.15,40.39,68,2,14.34,clear sky
528,Kotelnikovo,RU,47.6317,43.1461,34.07,90,100,11.14,overcast clouds
529,Svarychiv,UA,48.9622,24.1966,29.41,98,100,4.7,light snow
530,Poso,ID,-1.3959,120.7524,75.99,82,90,3.51,overcast clouds
531,Spitak,AM,40.8322,44.2673,24.8,86,75,1.14,mist
532,Kongolo,CD,-5.3833,27.0,72.28,88,100,1.07,light rain
533,Straumen,NO,63.8709,11.2999,32.0,63,75,3.44,light snow
534,Nalut,LY,30.3333,10.85,55.62,41,0,4.99,clear sky
535,Caserta,IT,41.0832,14.3349,59.0,77,75,16.11,broken clouds
536,Kenora,CA,49.8167,-94.4337,15.8,73,75,9.22,broken clouds
537,Ahipara,NZ,-35.1667,173.1667,63.82,66,2,7.02,clear sky
538,Natal,BR,-5.795,-35.2094,86.0,65,20,17.27,few clouds
539,Kalianget,ID,-7.05,113.9333,79.74,81,100,21.36,overcast clouds
540,Krasnovishersk,RU,60.4078,57.082,12.51,93,100,6.38,overcast clouds
541,Hobyo,SO,5.3505,48.5268,76.24,73,4,16.42,clear sky
542,Cervo,ES,43.6702,-7.4101,59.0,84,100,5.01,overcast clouds
543,Touros,BR,-5.1989,-35.4608,82.4,69,20,16.11,few clouds
544,Rawson,AR,-43.3002,-65.1023,61.0,52,28,19.15,scattered clouds
545,Khor,RU,47.8861,134.9464,-16.31,87,100,6.11,overcast clouds
546,Macklin,CA,52.3334,-109.9348,6.8,85,100,4.61,overcast clouds
547,Warri,NG,5.5167,5.75,81.77,78,37,5.97,scattered clouds
548,Ewa Beach,US,21.3156,-158.0072,75.2,69,90,8.05,overcast clouds
549,Tshikapa,CD,-6.4167,20.8,74.07,83,95,1.9,light rain
550,Hervey Bay,AU,-25.2986,152.8535,73.0,87,9,1.01,clear sky
551,Torbay,CA,47.6666,-52.7314,28.0,86,90,18.41,light intensity drizzle
552,Broome,US,42.2506,-75.833,16.0,62,90,13.8,overcast clouds
553,Hualmay,PE,-11.0964,-77.6139,75.87,65,4,11.21,clear sky
554,Ixtapa,MX,20.7,-105.2,80.6,57,20,17.27,few clouds
555,Soni,TZ,-4.85,38.3667,63.79,98,21,3.8,few clouds
556,Liku,ID,-0.7275,119.8922,73.8,87,91,1.45,overcast clouds
557,Ravensburg,DE,47.7833,9.6167,41.0,87,90,17.27,overcast clouds
558,Kushiro,JP,42.975,144.3747,24.91,96,100,5.23,overcast clouds
559,Alghero,IT,40.5589,8.3181,57.2,82,0,2.3,clear sky
560,Taoudenni,ML,22.6783,-3.9836,74.95,19,0,11.05,clear sky
561,Sola,VU,-13.8833,167.55,80.82,83,100,12.86,overcast clouds
562,Cap Malheureux,MU,-19.9842,57.6142,81.0,77,6,5.01,light rain
563,Levelland,US,33.5873,-102.378,59.0,47,75,9.22,light rain
564,Zemio,CF,5.0314,25.1361,75.87,31,100,3.0,overcast clouds
565,Matagami,CA,49.7502,-77.6328,1.4,78,90,12.66,overcast clouds
566,Makakilo City,US,21.3469,-158.0858,75.2,69,90,8.05,overcast clouds
567,Kununurra,AU,-15.7667,128.7333,78.8,100,40,8.05,scattered clouds
568,Redwood City,US,37.4852,-122.2364,54.0,81,20,3.44,few clouds
569,Omsukchan,RU,62.5333,155.8,-27.9,82,99,4.72,overcast clouds
570,Manama,BH,26.2154,50.5832,68.0,73,0,9.22,clear sky
571,Saint-Pierre,RE,-21.3393,55.4781,78.8,69,0,5.75,clear sky
572,Agadir,MA,30.4202,-9.5982,62.6,59,0,10.36,clear sky
573,Senanga,ZM,-16.1167,23.2667,69.73,92,100,3.67,moderate rain
574,Vieste,IT,41.8825,16.175,57.2,77,20,16.11,few clouds
575,Shelburne,CA,44.0787,-80.2041,16.0,74,100,12.97,overcast clouds
576,Caravelas,BR,-17.7125,-39.2481,81.3,68,0,9.31,clear sky
577,San Policarpo,PH,12.1791,125.5072,77.99,84,100,23.2,overcast clouds
578,Wadi Musa,JO,30.3222,35.4793,37.56,85,91,14.99,overcast clouds
579,Dwarka,IN,22.2394,68.9678,66.52,38,84,10.54,broken clouds
580,Puerto Ayacucho,VE,5.6639,-67.6236,93.61,38,54,6.22,broken clouds
581,Walvis Bay,NA,-22.9575,14.5053,66.99,77,78,8.05,broken clouds
582,Goedereede,NL,51.8175,3.9806,45.0,92,34,3.0,scattered clouds
583,Roma,US,43.2128,-75.4557,15.8,53,1,18.41,clear sky
584,Zhuanghe,CN,39.7008,122.9911,18.0,78,48,1.01,scattered clouds
585,Kupang,ID,-10.1667,123.5833,79.48,82,100,9.62,light rain
586,Maldonado,UY,-34.6667,-54.9167,80.6,54,75,11.5,broken clouds
587,Palauig,PH,15.435,119.9045,73.71,68,83,7.85,broken clouds
588,Lamar,US,33.6668,-95.5836,55.99,50,20,8.05,few clouds
589,Najran,SA,17.4924,44.1277,69.8,18,0,3.94,clear sky
590,Nouadhibou,MR,20.931,-17.0347,73.4,53,0,12.66,clear sky
591,Nkan,GA,0.3833,9.7833,82.4,83,40,10.36,light rain
592,Pisco,PE,-13.7,-76.2167,78.8,61,0,11.5,clear sky
593,Kedrovyy,RU,56.1667,91.8167,12.2,92,90,2.24,snow
594,Buenos Aires,AR,-34.6132,-58.3772,84.0,78,40,8.05,scattered clouds
595,Langres,FR,47.8333,5.3333,48.2,71,40,10.36,scattered clouds
596,Leninogorsk,RU,54.6026,52.4609,24.24,98,100,7.61,light snow
597,Xichang,CN,27.8964,102.2634,38.75,75,3,2.93,clear sky
598,Moussoro,TD,13.6408,16.4901,72.43,19,0,14.63,clear sky
599,Cape Canaveral,US,28.4058,-80.6048,66.0,45,1,11.5,clear sky
600,San Pedro,PH,14.35,121.0167,75.99,73,40,3.44,scattered clouds
601,Raudeberg,NO,61.9875,5.1352,33.01,93,75,9.22,light snow
602,Svetlyy,RU,54.675,20.1347,24.8,93,75,8.95,heavy snow
603,Ngunguru,NZ,-35.6167,174.5,59.0,94,99,7.0,overcast clouds
604,Hay River,CA,60.8156,-115.7999,-5.8,71,1,6.91,clear sky
605,Sandwick,GB,60.0,-1.25,33.8,75,4,11.5,clear sky
606,Bolotnoye,RU,55.6717,84.3981,17.65,97,100,12.73,overcast clouds
607,Barcelona,ES,41.3888,2.159,59.0,88,20,6.91,few clouds
608,Grants,US,35.1473,-107.8514,48.2,29,1,17.27,clear sky
609,Finschhafen,PG,-6.6024,147.8681,82.17,77,100,11.74,overcast clouds
610,Jacqueville,CI,5.2052,-4.4146,80.6,83,20,4.61,few clouds
611,Cabo Rojo,PR,18.0866,-67.1457,82.0,71,18,3.0,few clouds
612,Villiers,ZA,-27.0303,28.6006,65.01,85,100,3.0,overcast clouds
613,Paraiso,CR,9.8383,-83.8656,71.6,53,40,23.02,scattered clouds
614,Jalu,LY,29.0331,21.5482,54.52,72,0,5.53,clear sky
615,Bairiki,KI,1.3292,172.9752,80.6,78,20,8.05,few clouds
616,Santa Lucia,ES,27.9117,-15.5407,71.01,83,0,4.61,clear sky
617,Pascagoula,US,30.3658,-88.5561,62.6,34,1,3.44,clear sky
618,Mana,GF,5.6592,-53.7767,78.3,87,100,11.07,overcast clouds
619,Saint Anthony,US,45.0205,-93.218,24.8,68,90,6.91,overcast clouds
620,Kenai,US,60.5544,-151.2583,10.4,85,75,8.12,broken clouds
621,Jumla,NP,29.2747,82.1838,27.36,73,0,3.31,clear sky
622,Teahupoo,PF,-17.8333,-149.2667,86.0,62,40,12.66,moderate rain
623,Namibe,AO,-15.1961,12.1522,74.26,75,7,12.12,clear sky
624,Leh,IN,34.1667,77.5833,0.99,65,29,2.62,scattered clouds
625,Rajapur,IN,25.3833,81.15,48.11,53,0,5.77,clear sky
626,Siavonga,ZM,-16.5382,28.7088,75.31,83,100,3.36,overcast clouds
627,Surin,TH,14.8818,103.4936,69.01,68,46,8.84,scattered clouds
628,Sistranda,NO,63.7256,8.834,32.0,100,75,13.8,light snow
629,Murray Bridge,AU,-35.1167,139.2667,62.01,82,100,1.01,overcast clouds
630,Waipawa,NZ,-41.4122,175.5153,59.0,63,75,23.02,broken clouds
631,San Andres,CO,12.5847,-81.7006,86.0,62,20,11.5,few clouds
632,Moro,PK,26.6646,68.0016,55.58,31,0,3.38,clear sky
633,Eureka,US,40.8021,-124.1637,53.01,81,1,6.91,clear sky
634,Inta,RU,66.0317,60.1659,-13.97,84,99,16.55,overcast clouds
635,Chumikan,RU,54.7183,135.315,-13.31,87,100,10.36,overcast clouds
636,Tostedt,DE,53.2833,9.7167,30.2,86,90,12.66,snow
637,Taltal,CL,-25.4,-70.4833,71.69,55,22,5.88,few clouds
638,Evanston,US,42.0411,-87.6901,33.01,43,1,8.05,clear sky
639,Siljan,NO,59.2884,9.71,15.01,85,0,3.44,clear sky
640,Ruteng,ID,-8.6136,120.4721,64.83,100,100,4.23,moderate rain
641,Devonport,AU,-41.1667,146.35,63.0,96,87,1.01,overcast clouds
642,Alcaniz,ES,41.05,-0.1333,59.0,65,28,4.0,scattered clouds
643,Charters Towers,AU,-20.1,146.2667,69.94,89,50,3.98,scattered clouds
644,Anyksciai,LT,55.5256,25.1026,24.21,98,100,12.46,light snow
645,Alofi,NU,-19.0595,-169.9187,77.0,94,90,17.27,heavy intensity rain
646,Olafsvik,IS,64.8945,-23.7142,34.36,92,100,0.69,light snow
647,Igrim,RU,63.1906,64.4162,-31.07,83,20,5.35,few clouds
648,Tynda,RU,55.1667,124.7167,-35.34,80,98,2.77,overcast clouds
649,Luwuk,ID,-0.9516,122.7875,77.09,63,100,4.05,overcast clouds
650,Kiruna,SE,67.8557,20.2251,-7.6,84,90,4.61,light snow
651,Yinchuan,CN,38.4681,106.2731,25.93,75,56,3.06,broken clouds
652,Mogadishu,SO,2.0371,45.3438,76.53,75,0,23.62,clear sky
653,Watertown,US,42.3709,-71.1828,19.0,45,90,18.41,overcast clouds
654,Batemans Bay,AU,-35.7167,150.1833,69.01,97,100,5.99,light rain
655,Toora-Khem,RU,52.4675,96.11,12.16,93,100,3.24,overcast clouds
656,Nioro,GM,13.35,-15.75,83.98,12,17,6.85,few clouds
657,Coahuayana,MX,18.7333,-103.6833,87.8,40,40,7.23,scattered clouds
658,Oranjestad,AW,12.524,-70.027,80.6,74,40,19.57,scattered clouds
659,Constitucion,CL,-35.3333,-72.4167,63.84,83,100,8.12,overcast clouds
660,Pochutla,MX,15.7432,-96.4661,91.99,43,40,9.22,scattered clouds
661,Mabaruma,GY,8.2,-59.7833,79.83,79,87,6.08,overcast clouds
662,Mansa,IN,29.9833,75.3833,46.22,50,0,3.04,clear sky
663,Pangnirtung,CA,66.1451,-65.7125,-9.4,77,1,2.3,clear sky
664,Dandong,CN,40.1292,124.3947,9.36,93,100,5.3,overcast clouds
665,Puerto Narino,CO,-3.7703,-70.3831,75.2,94,90,4.61,moderate rain
666,Krasnoselkup,RU,65.7,82.4667,-29.61,81,43,6.85,scattered clouds
667,Kharp,RU,66.8014,65.8081,-37.77,79,41,0.72,scattered clouds
668,Mahanoro,MG,-19.9,48.8,78.28,81,9,5.21,light rain
669,Nanakuli,US,21.3906,-158.1547,75.2,69,90,8.05,overcast clouds
670,Akdepe,TM,42.0551,59.3788,41.0,60,100,2.3,overcast clouds
671,Nazca,PE,-14.8333,-74.95,89.24,30,1,12.53,clear sky
672,Vestmanna,FO,62.1564,-7.1664,32.0,69,75,3.44,broken clouds
673,Princeton,US,25.5384,-80.4089,73.4,53,40,12.66,scattered clouds
674,Grand Baie,MU,-20.0182,57.5802,81.0,77,6,3.0,light rain
675,Anna Paulowna,NL,52.862,4.834,37.4,81,90,9.22,overcast clouds
676,Kosh-Agach,RU,50.0,88.6667,-6.27,87,55,1.83,broken clouds
677,Houston,US,29.7633,-95.3633,66.0,59,1,14.97,clear sky
678,Mandalgovi,MN,45.7625,106.2708,15.42,90,52,14.58,broken clouds
679,Morgan City,US,29.6994,-91.2068,64.0,55,1,5.75,clear sky
680,Yashalta,RU,46.3395,42.2762,34.99,87,100,7.96,overcast clouds
681,Goderich,CA,43.7501,-81.7165,23.0,68,100,19.57,overcast clouds
682,Mayumba,GA,-3.432,10.6554,79.16,86,100,6.22,overcast clouds
683,Khandbari,NP,27.3747,87.2039,46.31,57,0,4.16,clear sky
684,Ambulu,ID,-8.345,113.6058,75.09,89,100,2.64,overcast clouds
685,Togul,RU,53.465,85.9128,22.35,97,100,15.01,light snow
686,Roald,NO,62.5833,6.1333,33.8,93,75,11.5,snow
687,Turukhansk,RU,65.8167,87.9833,-30.64,77,93,5.7,overcast clouds
688,Souris,CA,49.6172,-100.2612,21.0,86,90,11.5,light snow
689,Bemidji,US,47.4736,-94.8803,24.01,68,75,14.97,broken clouds
690,Aljezur,PT,37.3191,-8.8033,55.0,100,81,1.01,broken clouds
691,Mnogovershinnyy,RU,53.9353,139.9242,-10.17,92,100,4.59,overcast clouds
692,Revda,RU,56.801,59.9303,10.4,85,0,8.95,clear sky
